"","recordid","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3","X"
"2272",6025,393,15,0,29,2,15,19,3,3,3,15,411,0,0.36,1,34,2,35,15,15,25,10,0,0,5,10,7,7,4,5,5,8,2,22,"Writing: Literary Nonfiction",6,"Smith College","1,260.00","24,742.00",2,4,8,"Long Island","11,733","65,693.00",1,7,1,"Writing or Editorial",6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,NA,8,20,25,25,12,10,10,20,25,20,15,10,18,18,18,18,5,13,7,9,8,8,8,7,8,8,8,8,1,8,8,8,8,8,7,8,7,2,2.5,8,20,30,25,12,15,7,8,8,8,7,7,1,3,15,20,20,15,12,18,12,20,20,20,8,20,17,17,17,17,15,17,25,15,20,15,10,15,7,8,8,8,7,7,9,9,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5020
"2273",6026,393,15,0,29,2,15,19,3,3,2,16,412,0,0,1,27,2,75,5,5,5,5,5,0,5,8,9,8,8,6,5,7,2,22,"Writing: Literary Nonfiction",6,"Smith College","1,260.00","24,742.00",2,4,8,"Long Island","11,733","65,693.00",1,7,1,"Writing or Editorial",6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,NA,8,20,25,25,12,10,10,20,25,20,15,10,18,18,18,18,5,13,7,9,8,8,8,7,8,8,8,8,0,7,8,8,7,8,6,7,6,2,2.5,8,20,30,25,12,15,7,8,8,8,7,7,1,3,15,20,20,15,12,18,12,20,20,20,8,20,17,17,17,17,15,17,25,15,20,15,10,15,7,8,8,8,7,7,9,9,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5021
"2274",6027,393,15,0,29,2,15,19,3,3,1,17,413,0,-0.01,1,26,2,10,10,30,30,5,15,0,6,8,6,6,6,5,7,7,2,22,"Writing: Literary Nonfiction",6,"Smith College","1,260.00","24,742.00",2,4,8,"Long Island","11,733","65,693.00",1,7,1,"Writing or Editorial",6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,NA,8,20,25,25,12,10,10,20,25,20,15,10,18,18,18,18,5,13,7,9,8,8,8,7,8,8,8,8,0,8,8,8,7,7,6,7,7,2,2.5,8,20,30,25,12,15,7,8,8,8,7,7,1,3,15,20,20,15,12,18,12,20,20,20,8,20,17,17,17,17,15,17,25,15,20,15,10,15,7,8,8,8,7,7,9,9,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5022
"2275",6029,393,15,0,29,2,15,19,3,3,4,19,415,0,0.68,1,31,2,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,22,"Writing: Literary Nonfiction",6,"Smith College","1,260.00","24,742.00",2,4,8,"Long Island","11,733","65,693.00",1,7,1,"Writing or Editorial",6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,NA,8,20,25,25,12,10,10,20,25,20,15,10,18,18,18,18,5,13,7,9,8,8,8,7,8,8,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,8,20,30,25,12,15,7,8,8,8,7,7,1,3,15,20,20,15,12,18,12,20,20,20,8,20,17,17,17,17,15,17,25,15,20,15,10,15,7,8,8,8,7,7,9,9,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5023
"2276",6030,394,16,0,31,2,15,19,1,1,17,1,397,0,0.1,1,24,2,20,21,21,22,6,10,1,7,9,8,8,8,9,8,7,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,5,8,8,7,7,7,7,6,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5024
"2277",6031,394,16,0,31,2,15,19,1,1,8,2,398,0,0.45,1,29,2,45,10,10,30,0,5,0,6,7,5,4,NA,9,5,2,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,1,8,9,7,8,6,8,8,8.5,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5025
"2278",6032,394,16,0,31,2,15,19,1,1,12,3,399,0,0.46,1,29,2,25,10,20,20,10,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5026
"2279",6033,394,16,0,31,2,15,19,1,1,10,4,400,0,0.27,1,26,2,70,5,20,3,1,1,0,4,7,7,6,6,5,5,7,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,1,8,8,7,8,9,8,8.5,7,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5027
"2280",6034,394,16,0,31,2,15,19,1,1,7,5,401,0,0.55,1,31,2,35,0,25,20,0,20,0,2,4,6,4,4,NA,3,6,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,6,9,8,6,8,5,6,3,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5028
"2281",6035,394,16,0,31,2,15,19,1,1,13,6,402,0,0.17,0,29,4,25,20,15,25,10,5,1,6,7,6,7,6,7,6,4,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,5,9,9,7,7,8,7,7,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5029
"2282",6036,394,16,0,31,2,15,19,1,1,6,7,403,0,0,1,22,2,20,25,20,15,5,15,0,4,7,6,4,4,NA,5,4,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,3,5,6,6,8,4,4,2,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5030
"2283",6038,394,16,0,31,2,15,19,1,1,15,9,405,0,0.4,0,30,1,30,25,20,15,5,5,0,6,10,10,10,9,9,8,5,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,5,7,8,6,7,5,6,5,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5031
"2284",6039,394,16,0,31,2,15,19,1,1,3,10,406,0,0.39,0,27,4,20,20,20,20,20,0,0,4,2,3,3,1,0,3,0,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,5,8,8,8,8,4,7,7,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5032
"2285",6040,394,16,0,31,2,15,19,1,1,16,11,407,0,0.78,1,24,2,30,15,15,15,15,10,0,6,8,8,7,7,9,7,6,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,6,9,8,6,7,7,7,3,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5033
"2286",6041,394,16,0,31,2,15,19,1,1,14,12,408,0,0.15,0,24,3,20,10,20,20,10,20,0,5,5,9,8,7,5,5,5,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,7,7,8,7,7,5,6,2,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5034
"2287",6042,394,16,0,31,2,15,19,1,1,5,13,409,0,0.35,1,23,2,20,15,20,20,10,15,0,6,9,9,7,8,4,6,5,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,4,9,8,7,6,6,7,8,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5035
"2288",6043,394,16,0,31,2,15,19,1,1,11,14,410,0,-0.22,1,27,2,20,20,20,20,10,10,0,5,10,7,3,5,2,1,5,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,1,7,8,8,6,7,7,7,8,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5036
"2289",6044,394,16,0,31,2,15,19,1,1,1,15,411,0,0.4,1,34,2,35,15,15,25,10,0,0,6,9,8,7,4,5,6,7,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,9.5,7,7,8,9,6,7,6,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5037
"2290",6045,394,16,0,31,2,15,19,1,1,19,16,412,0,-0.34,1,27,2,75,5,5,5,5,5,0,7,6,6,6,6,6,6,6,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,5,8,9,8,7,8,8,7,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5038
"2291",6046,394,16,0,31,2,15,19,1,1,18,17,413,0,0.18,1,26,2,10,10,30,30,5,15,0,6,8,7,6,6,6,6,5,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,7,8,8,6,7,7,7,5,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5039
"2292",6047,394,16,0,31,2,15,19,1,1,9,18,414,0,-0.26,1,29,2,95,1,1,1,1,1,1,7,8,6,5,6,1,7,2,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,4,6,7,5,9,2,3,1,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5040
"2293",6048,394,16,0,31,2,15,19,1,1,2,19,415,0,0.53,1,31,2,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,24,"Creative Writing (Nonfiction)",6,"Wesleyan University","1,380.00","27,100.00",2,1,6,"San Francisco Bay Area","94,403","45,736.00",2,4,2,"writer/editor",6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,6,NA,18,19,16,15,15,17,20,15,15,15,20,15,20,20,15,15,15,15,9,8,7,7,7,8,8,7,7,7,0,6,6,8,4,10,1,2,1,2,2.5,20,20,20,10,10,20,8,8,8,7,7,7,1,2,20,20,20,10,10,20,20,20,20,10,10,20,15,20,15,20,12,18,25,20,10,15,10,20,8,8,7,7,8,8,8,7,6,5,0,0,0,NA,NA,20,20,20,10,10,20,30,20,15,15,10,10,20,20,20,10,20,10,30,20,15,10,10,15,8,7,7,6,7,8,7,8,6,7,5041
"2294",6049,395,17,0,33,2,15,19,11,11,8,1,397,0,0.28,1,24,2,20,21,21,22,6,10,0,8,8,7,8,7,7,7,6,2,33,"NonFiction Writing",6,"Penn State University","","14,388.00",2,1,2,"Los Angeles","16,803","33,906.00",3,4,2,"writer/editor",6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,NA,20,20,20,10,10,20,30,20,10,20,10,10,30,20,10,20,10,10,8,8,7,9,7,9,8,8,7,8,0,4,6,6,6,6,7,6,6,2,5,30,15,20,10,15,10,9,10,8,8,7,5,3,2,50,10,10,20,5,5,30,15,20,15,10,10,40,10,10,20,10,10,50,5,5,20,5,15,9,10,9,8,8,8,10,9,8,7,0,1,0,NA,NA,40,10,25,10,10,5,50,15,15,20,0,0,50,10,10,20,10,0,60,0,10,25,0,5,9,10,9,9,7,8,9,8,9,7,5042
"2295",6050,395,17,0,33,2,15,19,11,11,18,2,398,0,0.38,1,29,2,45,10,10,30,0,5,0,5,8,7,7,NA,8,7,7,2,33,"NonFiction Writing",6,"Penn State University","","14,388.00",2,1,2,"Los Angeles","16,803","33,906.00",3,4,2,"writer/editor",6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,NA,20,20,20,10,10,20,30,20,10,20,10,10,30,20,10,20,10,10,8,8,7,9,7,9,8,8,7,8,1,6,9,NA,9,NA,9,8,8,2,5,30,15,20,10,15,10,9,10,8,8,7,5,3,2,50,10,10,20,5,5,30,15,20,15,10,10,40,10,10,20,10,10,50,5,5,20,5,15,9,10,9,8,8,8,10,9,8,7,0,1,0,NA,NA,40,10,25,10,10,5,50,15,15,20,0,0,50,10,10,20,10,0,60,0,10,25,0,5,9,10,9,9,7,8,9,8,9,7,5043
"2296",6051,395,17,0,33,2,15,19,11,11,3,3,399,0,0.49,1,29,2,25,10,20,20,10,15,0,4,5,8,6,8,5,4,7,2,33,"NonFiction Writing",6,"Penn State University","","14,388.00",2,1,2,"Los Angeles","16,803","33,906.00",3,4,2,"writer/editor",6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,NA,20,20,20,10,10,20,30,20,10,20,10,10,30,20,10,20,10,10,8,8,7,9,7,9,8,8,7,8,0,7,6,8,8,NA,NA,6,6,2,5,30,15,20,10,15,10,9,10,8,8,7,5,3,2,50,10,10,20,5,5,30,15,20,15,10,10,40,10,10,20,10,10,50,5,5,20,5,15,9,10,9,8,8,8,10,9,8,7,0,1,0,NA,NA,40,10,25,10,10,5,50,15,15,20,0,0,50,10,10,20,10,0,60,0,10,25,0,5,9,10,9,9,7,8,9,8,9,7,5044
"2297",6053,395,17,0,33,2,15,19,11,11,17,5,401,0,0.58,1,31,2,35,0,25,20,0,20,0,1,5,5,4,5,NA,3,3,2,33,"NonFiction Writing",6,"Penn State University","","14,388.00",2,1,2,"Los Angeles","16,803","33,906.00",3,4,2,"writer/editor",6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,NA,20,20,20,10,10,20,30,20,10,20,10,10,30,20,10,20,10,10,8,8,7,9,7,9,8,8,7,8,0,6,9,8,6,NA,NA,6,6,2,5,30,15,20,10,15,10,9,10,8,8,7,5,3,2,50,10,10,20,5,5,30,15,20,15,10,10,40,10,10,20,10,10,50,5,5,20,5,15,9,10,9,8,8,8,10,9,8,7,0,1,0,NA,NA,40,10,25,10,10,5,50,15,15,20,0,0,50,10,10,20,10,0,60,0,10,25,0,5,9,10,9,9,7,8,9,8,9,7,5045
"2298",6054,395,17,0,33,2,15,19,11,11,4,6,402,0,-0.02,0,29,4,25,20,15,25,10,5,0,6,7,5,6,5,4,4,2,2,33,"NonFiction Writing",6,"Penn State University","","14,388.00",2,1,2,"Los Angeles","16,803","33,906.00",3,4,2,"writer/editor",6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,NA,20,20,20,10,10,20,30,20,10,20,10,10,30,20,10,20,10,10,8,8,7,9,7,9,8,8,7,8,0,5,10,9,8,8,8,8,8,2,5,30,15,20,10,15,10,9,10,8,8,7,5,3,2,50,10,10,20,5,5,30,15,20,15,10,10,40,10,10,20,10,10,50,5,5,20,5,15,9,10,9,8,8,8,10,9,8,7,0,1,0,NA,NA,40,10,25,10,10,5,50,15,15,20,0,0,50,10,10,20,10,0,60,0,10,25,0,5,9,10,9,9,7,8,9,8,9,7,5046
"2299",6055,395,17,0,33,2,15,19,11,11,16,7,403,0,0.01,1,22,2,20,25,20,15,5,15,1,6,7,6,NA,7,NA,6,5,2,33,"NonFiction Writing",6,"Penn State University","","14,388.00",2,1,2,"Los Angeles","16,803","33,906.00",3,4,2,"writer/editor",6,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,NA,20,20,20,10,10,20,30,20,10,20,10,10,30,20,10,20,10,10,8,8,7,9,7,9,8,8,7,8,0,5,8,8,8,9,NA,7,7,2,5,30,15,20,10,15,10,9,10,8,8,7,5,3,2,50,10,10,20,5,5,30,15,20,15,10,10,40,10,10,20,10,10,50,5,5,20,5,15,9,10,9,8,8,8,10,9,8,7,0,1,0,NA,NA,40,10,25,10,10,5,50,15,15,20,0,0,50,10,10,20,10,0,60,0,10,25,0,5,9,10,9,9,7,8,9,8,9,7,5047
