"","recordid","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3","X"
"448",5549,369,9,1,18,2,14,20,17,17,19,5,345,1,0.04,1,24,2,10,20,27,23,15,5,1,7,10,8,10,6,5,7,10,2,25,"Clinical Psychology",3,"Boston College","1,310.00","25,026.00",2,1,8,"Boston, MA","46,818","31,148.00",2,5,3,"clinical psychologist, researcher, professor",3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,NA,17,18,28,27,5,5,65,0,8,15,0,12,50,5,10,20,5,10,6,9,9,10,7,6,9,10,9,7,1,10,8,10,8,8,8,9,8,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,2,NA,NA,NA,NA,NA,NA,22,15,20,22,11,10,40,10,10,15,5,20,30,10,10,20,10,20,7,9,10,9,7,6,8,10,9,7,5,1,1,1,1,30,15,25,20,5,5,70,5,5,10,5,5,40,5,10,15,5,25,30,5,15,20,20,10,6,9,10,9,7,6,9,10,8,7,NA
"449",5555,369,9,1,18,2,14,20,11,11,13,11,351,1,0.75,0,35,4,15,15,30,15,15,10,1,7,8,8,7,7,6,6,6,2,25,"Clinical Psychology",3,"Boston College","1,310.00","25,026.00",2,1,8,"Boston, MA","46,818","31,148.00",2,5,3,"clinical psychologist, researcher, professor",3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,NA,17,18,28,27,5,5,65,0,8,15,0,12,50,5,10,20,5,10,6,9,9,10,7,6,9,10,9,7,1,6,8,8,4,5,4,4,6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,2,NA,NA,NA,NA,NA,NA,22,15,20,22,11,10,40,10,10,15,5,20,30,10,10,20,10,20,7,9,10,9,7,6,8,10,9,7,5,1,1,1,1,30,15,25,20,5,5,70,5,5,10,5,5,40,5,10,15,5,25,30,5,15,20,20,10,6,9,10,9,7,6,9,10,8,7,NA
"450",5556,369,9,1,18,2,14,20,12,12,14,12,352,1,0.3,0,29,6,20,20,20,10,10,20,1,7,7,7,9,7,8,8,7,2,25,"Clinical Psychology",3,"Boston College","1,310.00","25,026.00",2,1,8,"Boston, MA","46,818","31,148.00",2,5,3,"clinical psychologist, researcher, professor",3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,NA,17,18,28,27,5,5,65,0,8,15,0,12,50,5,10,20,5,10,6,9,9,10,7,6,9,10,9,7,1,7,10,9,6,6,3,6,8,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,2,NA,NA,NA,NA,NA,NA,22,15,20,22,11,10,40,10,10,15,5,20,30,10,10,20,10,20,7,9,10,9,7,6,8,10,9,7,5,1,1,1,1,30,15,25,20,5,5,70,5,5,10,5,5,40,5,10,15,5,25,30,5,15,20,20,10,6,9,10,9,7,6,9,10,8,7,NA
"451",5557,369,9,1,18,2,14,20,13,13,15,13,353,1,0.42,0,25,4,15,10,25,25,10,15,1,8,8,8,7,7,NA,8,5,2,25,"Clinical Psychology",3,"Boston College","1,310.00","25,026.00",2,1,8,"Boston, MA","46,818","31,148.00",2,5,3,"clinical psychologist, researcher, professor",3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,NA,17,18,28,27,5,5,65,0,8,15,0,12,50,5,10,20,5,10,6,9,9,10,7,6,9,10,9,7,1,6,10,9,5,5,6,6,9,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,2,NA,NA,NA,NA,NA,NA,22,15,20,22,11,10,40,10,10,15,5,20,30,10,10,20,10,20,7,9,10,9,7,6,8,10,9,7,5,1,1,1,1,30,15,25,20,5,5,70,5,5,10,5,5,40,5,10,15,5,25,30,5,15,20,20,10,6,9,10,9,7,6,9,10,8,7,NA
"452",5558,369,9,1,18,2,14,20,19,19,1,14,354,1,0.22,1,22,2,20,10,20,20,20,10,1,5,10,8,10,6,10,8,10,2,25,"Clinical Psychology",3,"Boston College","1,310.00","25,026.00",2,1,8,"Boston, MA","46,818","31,148.00",2,5,3,"clinical psychologist, researcher, professor",3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,NA,17,18,28,27,5,5,65,0,8,15,0,12,50,5,10,20,5,10,6,9,9,10,7,6,9,10,9,7,1,10,9,10,10,10,10,10,10,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,2,NA,NA,NA,NA,NA,NA,22,15,20,22,11,10,40,10,10,15,5,20,30,10,10,20,10,20,7,9,10,9,7,6,8,10,9,7,5,1,1,1,1,30,15,25,20,5,5,70,5,5,10,5,5,40,5,10,15,5,25,30,5,15,20,20,10,6,9,10,9,7,6,9,10,8,7,NA
"453",5563,369,9,1,18,2,14,20,15,15,17,19,359,1,0.52,1,26,2,9,17,23,15,14,22,1,7,4,NA,6,6,3,5,4,NA,25,"Clinical Psychology",3,"Boston College","1,310.00","25,026.00",2,1,8,"Boston, MA","46,818","31,148.00",2,5,3,"clinical psychologist, researcher, professor",3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,NA,17,18,28,27,5,5,65,0,8,15,0,12,50,5,10,20,5,10,6,9,9,10,7,6,9,10,9,7,1,10,9,10,8,9,9,9,7,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,2,NA,NA,NA,NA,NA,NA,22,15,20,22,11,10,40,10,10,15,5,20,30,10,10,20,10,20,7,9,10,9,7,6,8,10,9,7,5,1,1,1,1,30,15,25,20,5,5,70,5,5,10,5,5,40,5,10,15,5,25,30,5,15,20,20,10,6,9,10,9,7,6,9,10,8,7,NA
"454",5564,369,9,1,18,2,14,20,1,1,3,20,360,1,0.38,0,24,6,20,30,10,10,10,20,1,6,7,7,7,6,6,6,5,1,25,"Clinical Psychology",3,"Boston College","1,310.00","25,026.00",2,1,8,"Boston, MA","46,818","31,148.00",2,5,3,"clinical psychologist, researcher, professor",3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,NA,17,18,28,27,5,5,65,0,8,15,0,12,50,5,10,20,5,10,6,9,9,10,7,6,9,10,9,7,1,7,10,10,8,5,4,5,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,2,NA,NA,NA,NA,NA,NA,22,15,20,22,11,10,40,10,10,15,5,20,30,10,10,20,10,20,7,9,10,9,7,6,8,10,9,7,5,1,1,1,1,30,15,25,20,5,5,70,5,5,10,5,5,40,5,10,15,5,25,30,5,15,20,20,10,6,9,10,9,7,6,9,10,8,7,NA
"455",5570,370,10,1,20,2,14,20,10,10,6,6,346,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,9,8,8,9,8,9,8,6,2,28,"MBA",8,"Cornell","1,360.00","26,062.00",2,7,4,"New York","11,363","55,704.00",3,4,1,"Consulting",7,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,NA,50,10,10,10,10,10,50,10,10,10,10,10,30,10,20,10,20,10,8,6,9,9,9,8,6,9,9,9,1,8,10,10,10,9,10,9,8,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,NA,NA,NA,NA,NA,NA,50,5,15,10,15,5,40,10,10,5,15,10,40,10,10,10,20,10,8,7,8,9,10,8,7,8,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",5585,371,11,1,22,2,14,20,5,5,4,1,341,1,-0.23,0,23,4,20,20,20,20,20,0,1,6,5,6,5,6,5,5,3,2,27,"MBA",8,"Illinois","","8,421.00",2,3,1,"Chicago","60,521","69,487.00",5,7,1,"Intl Development",9,10,7,7,3,3,3,3,3,3,4,5,3,6,10,10,1,7,6,NA,40,0,10,50,0,0,30,10,20,20,20,0,15,15,15,15,20,20,10,8,10,10,10,10,10,10,10,10,1,8,7,7,7,4,5,8,10,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,50,2,2,40,2,4,50,2,2,40,2,2,40,10,4,2,40,4,10,10,10,10,10,10,10,7,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",5593,371,11,1,22,2,14,20,7,7,6,9,349,1,0.01,1,33,2,25,20,10,20,20,5,1,7,8,7,8,7,NA,7,8,2,27,"MBA",8,"Illinois","","8,421.00",2,3,1,"Chicago","60,521","69,487.00",5,7,1,"Intl Development",9,10,7,7,3,3,3,3,3,3,4,5,3,6,10,10,1,7,6,NA,40,0,10,50,0,0,30,10,20,20,20,0,15,15,15,15,20,20,10,8,10,10,10,10,10,10,10,10,1,8,8,7,7,7,5,7,10,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,50,2,2,40,2,4,50,2,2,40,2,2,40,10,4,2,40,4,10,10,10,10,10,10,10,7,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",5598,371,11,1,22,2,14,20,19,19,18,14,354,1,0.43,1,22,2,20,10,20,20,20,10,1,9,10,10,10,10,9,9,8,2,27,"MBA",8,"Illinois","","8,421.00",2,3,1,"Chicago","60,521","69,487.00",5,7,1,"Intl Development",9,10,7,7,3,3,3,3,3,3,4,5,3,6,10,10,1,7,6,NA,40,0,10,50,0,0,30,10,20,20,20,0,15,15,15,15,20,20,10,8,10,10,10,10,10,10,10,10,1,6,8,7,10,7,10,8,10,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,50,2,2,40,2,4,50,2,2,40,2,2,40,10,4,2,40,4,10,10,10,10,10,10,10,7,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",5604,371,11,1,22,2,14,20,1,1,20,20,360,1,0.37,0,24,6,20,30,10,10,10,20,1,8,7,6,6,6,7,9,6,2,27,"MBA",8,"Illinois","","8,421.00",2,3,1,"Chicago","60,521","69,487.00",5,7,1,"Intl Development",9,10,7,7,3,3,3,3,3,3,4,5,3,6,10,10,1,7,6,NA,40,0,10,50,0,0,30,10,20,20,20,0,15,15,15,15,20,20,10,8,10,10,10,10,10,10,10,10,1,7,7,8,2,5,7,7,10,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,50,2,2,40,2,4,50,2,2,40,2,2,40,10,4,2,40,4,10,10,10,10,10,10,10,7,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",5610,372,12,1,24,2,14,20,10,10,4,6,346,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,9,9,6,8,7,3,1,27,"Business",8,"Harvard College","1,400.00","26,019.00",2,9,7,"Midwest USA","66,208","46,138.00",2,5,2,"undecided",10,9,10,8,9,9,9,7,4,2,9,6,8,6,7,7,4,2,5,NA,30,15,15,20,5,15,40,15,10,20,0,15,30,10,15,10,20,15,7,8,8,9,8,7,8,8,8,7,1,9,9,8,8,8,7,9,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,40,15,15,15,5,10,45,15,5,15,5,15,40,10,10,10,20,10,7,8,9,9,8,7,7,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",5613,372,12,1,24,2,14,20,7,7,1,9,349,1,0.18,1,33,2,25,20,10,20,20,5,1,7,8,8,7,6,NA,7,8,2,27,"Business",8,"Harvard College","1,400.00","26,019.00",2,9,7,"Midwest USA","66,208","46,138.00",2,5,2,"undecided",10,9,10,8,9,9,9,7,4,2,9,6,8,6,7,7,4,2,5,NA,30,15,15,20,5,15,40,15,10,20,0,15,30,10,15,10,20,15,7,8,8,9,8,7,8,8,8,7,1,9,9,9,9,8,NA,9,7,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,40,15,15,15,5,10,45,15,5,15,5,15,40,10,10,10,20,10,7,8,9,9,8,7,7,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",5618,372,12,1,24,2,14,20,19,19,13,14,354,1,0.54,1,22,2,20,10,20,20,20,10,1,4,8,7,7,6,6,6,6,2,27,"Business",8,"Harvard College","1,400.00","26,019.00",2,9,7,"Midwest USA","66,208","46,138.00",2,5,2,"undecided",10,9,10,8,9,9,9,7,4,2,9,6,8,6,7,7,4,2,5,NA,30,15,15,20,5,15,40,15,10,20,0,15,30,10,15,10,20,15,7,8,8,9,8,7,8,8,8,7,1,7,7,6,7,7,8,8,7,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,40,15,15,15,5,10,45,15,5,15,5,15,40,10,10,10,20,10,7,8,9,9,8,7,7,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",5630,373,13,1,26,2,14,20,10,10,5,6,346,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,9,8,8,7,7,7,7,6,2,29,"MBA",8,"Universidad de Costa Rica","","",3,3,1,"Costa Rica","9,971,200","",2,5,2,"Business Consulting",7,7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,NA,75,5,5,10,0,5,85,0,5,5,0,5,80,5,5,5,5,0,9,8,9,9,9,9,7,8,10,8,1,8,8,9,6,8,9,9,8,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,NA,NA,NA,NA,NA,NA,85,1,1,10,1,1,85,1,1,10,1,1,75,2,7,10,3,3,8,8,9,8,9,8,8,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",5633,373,13,1,26,2,14,20,7,7,2,9,349,1,0.24,0,33,2,25,20,10,20,20,5,1,9,8,8,7,9,NA,8,9,2,29,"MBA",8,"Universidad de Costa Rica","","",3,3,1,"Costa Rica","9,971,200","",2,5,2,"Business Consulting",7,7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,NA,75,5,5,10,0,5,85,0,5,5,0,5,80,5,5,5,5,0,9,8,9,9,9,9,7,8,10,8,1,10,10,10,10,10,10,10,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,NA,NA,NA,NA,NA,NA,85,1,1,10,1,1,85,1,1,10,1,1,75,2,7,10,3,3,8,8,9,8,9,8,8,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",5634,373,13,1,26,2,14,20,3,3,18,10,350,1,0,0,31,2,12,25,25,8,15,15,1,8,8,7,7,9,7,7,6,2,29,"MBA",8,"Universidad de Costa Rica","","",3,3,1,"Costa Rica","9,971,200","",2,5,2,"Business Consulting",7,7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,NA,75,5,5,10,0,5,85,0,5,5,0,5,80,5,5,5,5,0,9,8,9,9,9,9,7,8,10,8,1,10,9,9,9,10,9,10,8,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,NA,NA,NA,NA,NA,NA,85,1,1,10,1,1,85,1,1,10,1,1,75,2,7,10,3,3,8,8,9,8,9,8,8,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",5635,373,13,1,26,2,14,20,11,11,6,11,351,1,0.09,0,35,4,15,15,30,15,15,10,1,9,9,9,9,9,9,9,8,2,29,"MBA",8,"Universidad de Costa Rica","","",3,3,1,"Costa Rica","9,971,200","",2,5,2,"Business Consulting",7,7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,NA,75,5,5,10,0,5,85,0,5,5,0,5,80,5,5,5,5,0,9,8,9,9,9,9,7,8,10,8,1,9,6,9,9,9,9,8,7,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,NA,NA,NA,NA,NA,NA,85,1,1,10,1,1,85,1,1,10,1,1,75,2,7,10,3,3,8,8,9,8,9,8,8,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",5661,374,14,1,28,2,14,20,6,6,12,17,357,1,-0.01,1,27,4,15,20,20,20,20,5,1,5,8,8,6,8,6,6,7,2,30,"BUSINESS CONSULTING",8,"SOGANG UNIVERSITY(KOREA)","","",4,6,6,"SOUTH KOREA","135,110","",2,4,2,"CONSULTING",7,10,10,8,7,8,8,5,5,6,5,6,9,10,9,8,4,4,7,NA,50,10,10,10,5,15,35,20,20,10,5,10,60,10,10,10,5,5,6,7,6,7,7,7,7,6,6,6,1,10,8,7,6,7,8,10,9,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,NA,NA,NA,NA,NA,NA,60,10,5,10,10,5,60,10,10,5,10,5,50,10,10,10,10,10,7,7,7,6,6,7,7,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",5673,375,15,1,30,2,14,20,7,7,8,9,349,1,-0.17,1,33,2,25,20,10,20,20,5,1,9,8,5,10,7,NA,9,9,2,27,"MBA",8,"University of Texas","990","10,096.00",2,3,2,"Yugoslavia","0","",1,3,1,"Private Equity",1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,NA,30,20,15,15,8,12,23,15,15,15,27,5,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,1,10,8,6,8,5,8,7,8,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,35,12,10,20,5,18,40,10,5,20,5,20,25,15,15,15,20,10,8,9,8,9,9,8,8,7,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",5675,375,15,1,30,2,14,20,11,11,12,11,351,1,-0.2,0,35,4,15,15,30,15,15,10,1,8,8,8,8,8,8,8,8,2,27,"MBA",8,"University of Texas","990","10,096.00",2,3,2,"Yugoslavia","0","",1,3,1,"Private Equity",1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,NA,30,20,15,15,8,12,23,15,15,15,27,5,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,1,7,6,5,6,6,6,6,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,35,12,10,20,5,18,40,10,5,20,5,20,25,15,15,15,20,10,8,9,8,9,9,8,8,7,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",5684,375,15,1,30,2,14,20,1,1,2,20,360,1,-0.27,0,24,6,20,30,10,10,10,20,1,9,5,6,6,5,3,6,4,2,27,"MBA",8,"University of Texas","990","10,096.00",2,3,2,"Yugoslavia","0","",1,3,1,"Private Equity",1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,NA,30,20,15,15,8,12,23,15,15,15,27,5,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,1,4,9,9,7,8,5,6,7,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,35,12,10,20,5,18,40,10,5,20,5,20,25,15,15,15,20,10,8,9,8,9,9,8,8,7,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",5701,376,16,1,32,2,14,20,6,6,9,17,357,1,0.1,1,27,4,15,20,20,20,20,5,1,5,8,9,7,9,7,7,3,2,25,"business",8,"u of southern california, economics","1,320.00","25,533.00",4,10,7,"los angeles","48,098","66,827.00",2,5,2,"still wondering",10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,NA,30,10,15,20,15,10,40,5,15,15,5,20,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,1,9,9,8,8,7,9,9,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,NA,30,10,20,20,10,10,50,10,10,10,10,10,40,10,10,20,10,10,30,10,15,20,15,10,7,9,9,8,9,7,9,10,8,9,NA
"472",5702,376,16,1,32,2,14,20,18,18,1,18,358,1,0.24,1,26,4,20,10,25,25,10,10,1,10,10,10,10,10,10,10,10,1,25,"business",8,"u of southern california, economics","1,320.00","25,533.00",4,10,7,"los angeles","48,098","66,827.00",2,5,2,"still wondering",10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,NA,30,10,15,20,15,10,40,5,15,15,5,20,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,1,10,10,10,10,10,10,10,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,NA,30,10,20,20,10,10,50,10,10,10,10,10,40,10,10,20,10,10,30,10,15,20,15,10,7,9,9,8,9,7,9,10,8,9,NA
"473",5708,377,17,1,34,2,14,20,9,9,1,4,344,1,0.3,0,26,3,15,15,15,20,20,15,1,6,7,7,7,6,8,7,7,2,26,"business school",8,"nyu","1,340.00","25,380.00",4,3,2,"new york","7,039","",1,5,1,"investment management",7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,NA,25,20,10,20,15,10,45,10,5,30,5,5,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,1,8,8,8,7,6,5,7,6,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,NA,NA,NA,NA,NA,NA,20,20,20,30,20,10,20,20,20,20,20,20,16.67,16.67,16.67,16.67,16.67,16.67,7,9,8,7,8,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
